account_id,industry,region,pipeline_stage,deal_size,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,converted,created_at
ACC-02509,Technology,EMEA,Prospecting,32100.0,59,4,0.359,1,1,0.932,7.7,0,0,7,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02510,Technology,SEA,Negotiation,363200.0,18,5,0.09,1,0,0.512,3.2,7,0,6,53,1,2026-07-19 10:10:54.743919+00:00
ACC-02511,Financial Services,India,Qualification,82700.0,32,5,0.092,1,0,0.722,0.6,1,0,1,12,0,2026-07-19 10:10:54.743919+00:00
ACC-02512,Technology,SEA,Closed Lost,52800.0,36,4,0.375,1,1,0.972,2.5,1,1,5,34,1,2026-07-19 10:10:54.743919+00:00
ACC-02513,Retail,North America,Prospecting,32200.0,12,2,0.452,1,0,0.305,0.5,3,0,7,8,0,2026-07-19 10:10:54.743919+00:00
ACC-02514,Retail,North America,Qualification,414700.0,44,9,0.369,0,0,0.49,6.5,2,1,7,6,1,2026-07-19 10:10:54.743919+00:00
ACC-02515,Manufacturing,EMEA,Negotiation,572100.0,53,5,0.468,0,1,0.831,1.7,2,0,7,26,0,2026-07-19 10:10:54.743919+00:00
ACC-02516,Logistics,India,Qualification,409100.0,28,7,0.482,0,1,0.629,9.0,1,0,8,9,0,2026-07-19 10:10:54.743919+00:00
ACC-02517,Financial Services,North America,Qualification,178200.0,60,3,0.054,0,0,0.418,3.3,2,0,2,16,0,2026-07-19 10:10:54.743919+00:00
ACC-02518,Retail,North America,Closed Lost,139800.0,72,4,0.588,1,0,0.7,5.4,2,1,1,3,0,2026-07-19 10:10:54.743919+00:00
ACC-02519,Manufacturing,India,Qualification,22900.0,77,5,0.563,1,0,0.661,0.6,1,1,1,22,0,2026-07-19 10:10:54.743919+00:00
ACC-02520,Technology,North America,Proposal,73500.0,19,4,0.236,0,1,0.618,5.8,2,1,2,11,1,2026-07-19 10:10:54.743919+00:00
ACC-02521,Manufacturing,APAC,Prospecting,43500.0,43,3,0.378,1,0,0.539,0.6,1,1,8,19,1,2026-07-19 10:10:54.743919+00:00
ACC-02522,Financial Services,APAC,Negotiation,11000.0,57,4,0.113,0,0,0.337,11.2,1,0,4,23,1,2026-07-19 10:10:54.743919+00:00
ACC-02523,Healthcare,EMEA,Proposal,351000.0,43,4,0.591,1,1,0.723,1.0,2,1,3,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02524,Retail,EMEA,Qualification,42800.0,69,4,0.269,0,0,0.662,3.5,2,0,0,40,0,2026-07-19 10:10:54.743919+00:00
ACC-02525,Technology,APAC,Prospecting,414600.0,45,4,0.075,0,0,0.71,2.4,1,0,0,30,0,2026-07-19 10:10:54.743919+00:00
ACC-02526,Healthcare,EMEA,Proposal,284400.0,19,2,0.214,0,0,0.302,2.0,0,1,5,48,0,2026-07-19 10:10:54.743919+00:00
ACC-02527,Healthcare,EMEA,Prospecting,192500.0,70,3,0.215,1,1,0.358,1.7,3,0,6,13,0,2026-07-19 10:10:54.743919+00:00
ACC-02528,Logistics,APAC,Prospecting,206000.0,42,5,0.13,0,1,0.417,1.5,0,1,9,10,1,2026-07-19 10:10:54.743919+00:00
ACC-02529,Financial Services,EMEA,Proposal,47200.0,94,0,0.452,1,1,0.614,1.1,2,0,2,18,1,2026-07-19 10:10:54.743919+00:00
ACC-02530,Logistics,North America,Prospecting,917500.0,19,5,0.341,0,0,0.866,2.7,0,0,8,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02531,Manufacturing,North America,Prospecting,104000.0,43,3,0.235,0,0,0.472,12.4,4,0,10,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02532,Technology,North America,Proposal,141800.0,90,3,0.226,0,0,0.866,3.3,0,1,10,30,1,2026-07-19 10:10:54.743919+00:00
ACC-02533,Healthcare,North America,Prospecting,45300.0,46,6,0.586,1,1,0.465,4.2,1,0,5,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02534,Financial Services,APAC,Qualification,32300.0,62,4,0.065,0,0,0.824,3.2,1,0,10,35,0,2026-07-19 10:10:54.743919+00:00
ACC-02535,Technology,India,Prospecting,175000.0,74,2,0.168,0,0,0.912,2.2,3,1,3,45,1,2026-07-19 10:10:54.743919+00:00
ACC-02536,Technology,EMEA,Proposal,128200.0,41,2,0.308,0,0,0.872,5.1,2,1,2,50,1,2026-07-19 10:10:54.743919+00:00
ACC-02537,Technology,India,Proposal,38300.0,23,1,0.228,1,0,0.817,1.2,1,0,4,20,1,2026-07-19 10:10:54.743919+00:00
ACC-02538,Financial Services,APAC,Proposal,17600.0,67,3,0.26,0,0,0.327,1.0,2,0,5,13,0,2026-07-19 10:10:54.743919+00:00
ACC-02539,Technology,APAC,Prospecting,21500.0,37,3,0.667,0,1,0.531,1.5,2,0,6,88,0,2026-07-19 10:10:54.743919+00:00
ACC-02540,Technology,APAC,Prospecting,414700.0,9,5,0.407,1,0,0.438,2.6,0,1,6,10,1,2026-07-19 10:10:54.743919+00:00
ACC-02541,Manufacturing,North America,Prospecting,47300.0,81,4,0.154,1,0,0.632,0.0,1,0,6,20,1,2026-07-19 10:10:54.743919+00:00
ACC-02542,Technology,North America,Qualification,65700.0,101,1,0.446,1,0,0.548,5.4,2,0,3,9,1,2026-07-19 10:10:54.743919+00:00
ACC-02543,Technology,EMEA,Closed Lost,562600.0,27,1,0.302,1,0,0.732,1.1,1,1,6,57,1,2026-07-19 10:10:54.743919+00:00
ACC-02544,Manufacturing,SEA,Prospecting,25700.0,40,5,0.088,0,1,0.696,2.8,0,0,8,13,0,2026-07-19 10:10:54.743919+00:00
ACC-02545,Financial Services,North America,Prospecting,41300.0,106,3,0.425,0,0,0.602,0.2,1,0,5,5,0,2026-07-19 10:10:54.743919+00:00
ACC-02546,Retail,North America,Prospecting,39200.0,91,1,0.343,0,1,0.837,1.7,0,1,10,12,0,2026-07-19 10:10:54.743919+00:00
ACC-02547,Financial Services,India,Proposal,688100.0,57,3,0.035,1,1,0.31,0.2,1,0,2,10,0,2026-07-19 10:10:54.743919+00:00
ACC-02548,Retail,North America,Proposal,1079600.0,87,6,0.294,0,0,0.906,0.0,1,0,0,18,1,2026-07-19 10:10:54.743919+00:00
ACC-02549,Retail,India,Proposal,243300.0,35,7,0.304,0,0,0.302,4.7,2,1,8,22,1,2026-07-19 10:10:54.743919+00:00
ACC-02550,Financial Services,EMEA,Negotiation,252700.0,15,4,0.151,0,0,0.616,1.6,1,0,1,20,1,2026-07-19 10:10:54.743919+00:00
ACC-02551,Healthcare,SEA,Qualification,49200.0,77,9,0.446,1,0,0.917,5.1,1,0,2,6,1,2026-07-19 10:10:54.743919+00:00
ACC-02552,Financial Services,APAC,Prospecting,1021500.0,39,7,0.088,0,0,0.593,1.2,2,0,7,32,1,2026-07-19 10:10:54.743919+00:00
ACC-02553,Technology,EMEA,Prospecting,136100.0,13,5,0.261,0,0,0.829,3.1,0,1,5,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02554,Logistics,APAC,Proposal,274800.0,28,5,0.286,0,1,0.582,0.3,3,0,9,17,0,2026-07-19 10:10:54.743919+00:00
ACC-02555,Financial Services,EMEA,Proposal,87000.0,34,0,0.048,0,0,0.896,0.6,1,0,3,13,1,2026-07-19 10:10:54.743919+00:00
ACC-02556,Logistics,APAC,Qualification,71600.0,37,3,0.28,1,0,0.999,1.9,1,0,6,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02557,Retail,North America,Proposal,726300.0,25,2,0.152,1,1,0.929,1.7,1,0,5,27,1,2026-07-19 10:10:54.743919+00:00
ACC-02558,Healthcare,APAC,Proposal,188700.0,20,0,0.195,0,0,0.339,0.6,2,1,8,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02559,Financial Services,APAC,Closed Won,563300.0,12,2,0.013,1,0,0.404,6.1,1,1,1,6,1,2026-07-19 10:10:54.743919+00:00
ACC-02560,Retail,India,Proposal,134100.0,11,2,0.146,1,0,0.679,1.0,0,0,4,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02561,Technology,EMEA,Negotiation,35700.0,39,3,0.272,1,1,0.973,1.7,0,1,10,33,1,2026-07-19 10:10:54.743919+00:00
ACC-02562,Technology,EMEA,Prospecting,49000.0,47,4,0.339,1,0,0.584,1.2,1,1,1,32,1,2026-07-19 10:10:54.743919+00:00
ACC-02563,Financial Services,North America,Proposal,111700.0,20,3,0.323,1,0,0.494,15.0,2,0,0,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02564,Financial Services,EMEA,Closed Won,46500.0,85,4,0.245,0,0,0.975,1.3,0,1,0,20,1,2026-07-19 10:10:54.743919+00:00
ACC-02565,Retail,APAC,Qualification,26100.0,31,1,0.348,0,0,0.796,0.9,1,0,1,8,0,2026-07-19 10:10:54.743919+00:00
ACC-02566,Healthcare,India,Negotiation,417400.0,37,6,0.416,0,1,0.839,7.1,0,0,6,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02567,Healthcare,SEA,Proposal,51300.0,36,3,0.258,0,1,0.378,0.5,1,0,9,15,0,2026-07-19 10:10:54.743919+00:00
ACC-02568,Healthcare,North America,Prospecting,116500.0,10,3,0.172,1,1,0.484,7.5,2,0,8,32,0,2026-07-19 10:10:54.743919+00:00
ACC-02569,Technology,India,Proposal,140800.0,70,1,0.283,1,0,0.653,2.5,1,0,3,46,0,2026-07-19 10:10:54.743919+00:00
ACC-02570,Logistics,North America,Prospecting,48700.0,56,6,0.138,0,1,0.816,0.8,4,1,8,25,0,2026-07-19 10:10:54.743919+00:00
ACC-02571,Retail,APAC,Closed Lost,563000.0,87,3,0.369,1,0,0.543,0.9,0,0,6,13,1,2026-07-19 10:10:54.743919+00:00
ACC-02572,Logistics,APAC,Negotiation,25800.0,84,4,0.297,0,0,0.443,3.7,2,1,3,16,1,2026-07-19 10:10:54.743919+00:00
ACC-02573,Healthcare,North America,Prospecting,135100.0,52,8,0.553,1,1,0.606,0.1,1,0,9,10,1,2026-07-19 10:10:54.743919+00:00
ACC-02574,Retail,EMEA,Prospecting,132600.0,58,6,0.184,1,1,0.597,3.8,1,0,9,9,1,2026-07-19 10:10:54.743919+00:00
ACC-02575,Healthcare,North America,Proposal,92500.0,19,3,0.5,0,1,0.911,1.1,3,0,9,37,0,2026-07-19 10:10:54.743919+00:00
ACC-02576,Manufacturing,North America,Qualification,20800.0,31,3,0.373,0,1,0.954,5.0,1,1,8,22,1,2026-07-19 10:10:54.743919+00:00
ACC-02577,Logistics,EMEA,Prospecting,280700.0,36,4,0.264,0,0,0.418,0.4,1,1,5,21,0,2026-07-19 10:10:54.743919+00:00
ACC-02578,Manufacturing,EMEA,Qualification,240900.0,28,4,0.082,1,0,0.496,0.9,1,1,6,19,1,2026-07-19 10:10:54.743919+00:00
ACC-02579,Retail,SEA,Qualification,43900.0,83,5,0.058,1,0,0.85,1.7,1,0,10,9,0,2026-07-19 10:10:54.743919+00:00
ACC-02580,Manufacturing,EMEA,Prospecting,230700.0,44,5,0.109,1,1,0.472,6.3,1,0,7,13,0,2026-07-19 10:10:54.743919+00:00
ACC-02581,Financial Services,EMEA,Negotiation,154800.0,24,3,0.692,1,0,0.485,1.0,2,1,2,13,1,2026-07-19 10:10:54.743919+00:00
ACC-02582,Technology,APAC,Closed Won,21200.0,80,2,0.255,0,0,0.774,5.6,2,1,10,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02583,Retail,North America,Negotiation,35400.0,45,5,0.363,1,0,0.658,0.3,1,1,6,9,1,2026-07-19 10:10:54.743919+00:00
ACC-02584,Retail,North America,Negotiation,386900.0,68,2,0.436,1,0,0.793,0.6,4,1,10,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02585,Manufacturing,APAC,Prospecting,143100.0,19,10,0.039,1,0,0.351,0.5,1,1,9,18,1,2026-07-19 10:10:54.743919+00:00
ACC-02586,Manufacturing,EMEA,Prospecting,50200.0,47,4,0.171,1,0,0.653,2.8,0,0,9,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02587,Financial Services,APAC,Prospecting,35200.0,23,7,0.468,0,0,0.771,1.5,1,0,10,18,0,2026-07-19 10:10:54.743919+00:00
ACC-02588,Manufacturing,EMEA,Negotiation,53200.0,46,6,0.314,1,0,0.632,6.0,2,0,9,12,0,2026-07-19 10:10:54.743919+00:00
ACC-02589,Healthcare,APAC,Closed Lost,57900.0,56,4,0.191,0,1,0.389,2.0,1,0,6,2,0,2026-07-19 10:10:54.743919+00:00
ACC-02590,Technology,North America,Proposal,35800.0,17,5,0.091,0,0,0.394,5.5,1,1,10,9,1,2026-07-19 10:10:54.743919+00:00
ACC-02591,Technology,North America,Closed Won,12200.0,39,5,0.428,0,1,0.712,0.8,1,0,8,9,0,2026-07-19 10:10:54.743919+00:00
ACC-02592,Technology,India,Proposal,387700.0,19,2,0.376,0,1,0.401,8.0,0,0,3,16,0,2026-07-19 10:10:54.743919+00:00
ACC-02593,Manufacturing,EMEA,Qualification,316400.0,70,3,0.383,0,1,0.513,3.0,1,0,3,17,0,2026-07-19 10:10:54.743919+00:00
ACC-02594,Retail,India,Qualification,21400.0,41,2,0.07,1,0,0.609,2.1,1,0,2,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02595,Financial Services,North America,Prospecting,116300.0,23,6,0.515,0,0,0.715,2.8,1,0,6,43,0,2026-07-19 10:10:54.743919+00:00
ACC-02596,Technology,SEA,Prospecting,33400.0,28,1,0.101,0,1,0.486,7.5,1,1,0,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02597,Healthcare,North America,Proposal,72100.0,30,7,0.069,1,0,0.584,1.3,2,0,5,3,1,2026-07-19 10:10:54.743919+00:00
ACC-02598,Retail,North America,Qualification,65300.0,86,3,0.076,1,0,0.557,0.8,1,0,3,8,0,2026-07-19 10:10:54.743919+00:00
ACC-02599,Healthcare,SEA,Proposal,59100.0,38,2,0.279,0,1,0.368,0.8,0,1,1,16,1,2026-07-19 10:10:54.743919+00:00
ACC-02600,Financial Services,North America,Proposal,1092000.0,63,3,0.533,0,0,0.863,10.8,0,0,5,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02601,Manufacturing,EMEA,Prospecting,58200.0,39,2,0.423,0,0,0.82,1.2,2,0,10,26,0,2026-07-19 10:10:54.743919+00:00
ACC-02602,Financial Services,North America,Qualification,37400.0,19,4,0.046,1,1,0.849,6.5,2,0,2,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02603,Technology,EMEA,Qualification,39500.0,27,5,0.428,0,1,0.403,0.4,2,0,5,18,0,2026-07-19 10:10:54.743919+00:00
ACC-02604,Healthcare,SEA,Qualification,345400.0,48,4,0.313,0,0,0.662,1.7,2,0,1,40,1,2026-07-19 10:10:54.743919+00:00
ACC-02605,Financial Services,APAC,Negotiation,13600.0,10,3,0.324,1,0,0.531,2.9,2,0,8,16,1,2026-07-19 10:10:54.743919+00:00
ACC-02606,Retail,EMEA,Qualification,39500.0,53,6,0.365,0,1,0.544,9.9,4,1,5,12,0,2026-07-19 10:10:54.743919+00:00
ACC-02607,Financial Services,North America,Proposal,560300.0,25,7,0.4,1,0,0.346,3.4,2,0,7,32,1,2026-07-19 10:10:54.743919+00:00
ACC-02608,Healthcare,EMEA,Closed Won,132300.0,44,1,0.184,1,1,0.962,0.0,2,0,8,30,1,2026-07-19 10:10:54.743919+00:00
ACC-02609,Technology,APAC,Negotiation,124300.0,28,6,0.1,0,0,0.958,4.3,2,0,9,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02610,Financial Services,North America,Closed Won,1275200.0,59,3,0.235,0,1,0.586,3.1,1,1,9,6,1,2026-07-19 10:10:54.743919+00:00
ACC-02611,Technology,APAC,Prospecting,132700.0,41,4,0.49,0,0,0.898,0.6,0,1,2,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02612,Financial Services,North America,Prospecting,42200.0,58,6,0.134,0,0,0.531,2.9,1,0,0,20,0,2026-07-19 10:10:54.743919+00:00
ACC-02613,Healthcare,SEA,Prospecting,70400.0,12,4,0.738,0,1,0.692,7.8,1,0,9,1,1,2026-07-19 10:10:54.743919+00:00
ACC-02614,Technology,APAC,Prospecting,25300.0,35,4,0.233,1,0,0.821,0.0,3,1,10,23,1,2026-07-19 10:10:54.743919+00:00
ACC-02615,Healthcare,North America,Closed Won,445600.0,25,4,0.366,0,1,0.666,11.0,3,0,3,8,1,2026-07-19 10:10:54.743919+00:00
ACC-02616,Financial Services,APAC,Proposal,196700.0,52,11,0.278,0,1,0.415,1.1,2,0,4,10,1,2026-07-19 10:10:54.743919+00:00
ACC-02617,Retail,APAC,Prospecting,380500.0,70,4,0.398,0,1,0.565,2.8,2,0,5,6,0,2026-07-19 10:10:54.743919+00:00
ACC-02618,Healthcare,EMEA,Prospecting,423200.0,68,1,0.296,0,0,0.832,1.0,1,1,5,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02619,Technology,SEA,Prospecting,60100.0,89,5,0.469,0,0,0.847,3.9,1,0,2,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02620,Healthcare,APAC,Proposal,31800.0,71,6,0.114,0,1,0.537,2.2,3,1,4,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02621,Technology,India,Proposal,92800.0,35,2,0.106,0,1,0.678,0.9,3,0,6,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02622,Technology,EMEA,Negotiation,34600.0,21,9,0.078,1,1,0.445,2.1,2,0,7,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02623,Retail,North America,Closed Lost,120300.0,12,5,0.183,0,0,0.476,1.3,1,0,7,4,0,2026-07-19 10:10:54.743919+00:00
ACC-02624,Logistics,EMEA,Prospecting,384000.0,20,3,0.041,0,0,0.401,0.9,1,1,10,2,1,2026-07-19 10:10:54.743919+00:00
ACC-02625,Retail,APAC,Qualification,80700.0,11,0,0.227,0,0,0.607,2.7,1,0,2,6,0,2026-07-19 10:10:54.743919+00:00
ACC-02626,Logistics,EMEA,Prospecting,118200.0,16,2,0.304,1,1,0.804,3.1,6,0,1,24,1,2026-07-19 10:10:54.743919+00:00
ACC-02627,Financial Services,India,Qualification,88200.0,46,3,0.357,0,1,0.915,0.5,3,0,10,23,1,2026-07-19 10:10:54.743919+00:00
ACC-02628,Manufacturing,APAC,Closed Won,258700.0,12,4,0.433,1,1,0.681,7.9,3,0,5,2,1,2026-07-19 10:10:54.743919+00:00
ACC-02629,Retail,SEA,Proposal,44300.0,50,1,0.15,0,0,0.756,0.0,1,0,8,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02630,Retail,India,Proposal,10000.0,28,2,0.176,0,0,0.487,1.0,2,0,7,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02631,Manufacturing,APAC,Qualification,173700.0,42,3,0.523,0,0,0.441,1.3,1,0,2,26,0,2026-07-19 10:10:54.743919+00:00
ACC-02632,Technology,EMEA,Prospecting,323000.0,42,4,0.572,0,0,0.577,0.2,0,1,1,4,1,2026-07-19 10:10:54.743919+00:00
ACC-02633,Financial Services,APAC,Prospecting,168700.0,89,3,0.164,1,0,0.691,0.3,4,0,3,3,1,2026-07-19 10:10:54.743919+00:00
ACC-02634,Financial Services,SEA,Qualification,45800.0,43,4,0.036,1,0,0.323,5.6,2,1,0,41,1,2026-07-19 10:10:54.743919+00:00
ACC-02635,Technology,EMEA,Proposal,25300.0,16,8,0.393,1,0,0.364,1.3,2,0,2,42,1,2026-07-19 10:10:54.743919+00:00
ACC-02636,Manufacturing,North America,Prospecting,178700.0,22,3,0.133,1,0,0.742,1.4,0,0,1,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02637,Logistics,APAC,Proposal,117000.0,42,3,0.327,1,0,0.44,3.5,3,0,0,40,1,2026-07-19 10:10:54.743919+00:00
ACC-02638,Technology,EMEA,Negotiation,84900.0,34,4,0.279,1,1,0.617,3.9,1,1,8,58,1,2026-07-19 10:10:54.743919+00:00
ACC-02639,Logistics,North America,Qualification,879400.0,43,2,0.152,1,1,0.956,3.7,1,0,9,4,0,2026-07-19 10:10:54.743919+00:00
ACC-02640,Technology,North America,Proposal,31700.0,50,5,0.176,0,0,0.904,1.9,0,1,0,41,1,2026-07-19 10:10:54.743919+00:00
ACC-02641,Healthcare,APAC,Qualification,830700.0,22,4,0.4,1,1,0.345,3.7,4,1,5,27,0,2026-07-19 10:10:54.743919+00:00
ACC-02642,Financial Services,APAC,Proposal,102600.0,51,1,0.363,0,0,0.341,7.7,2,1,5,11,1,2026-07-19 10:10:54.743919+00:00
ACC-02643,Technology,APAC,Negotiation,10900.0,55,4,0.238,0,1,0.402,0.4,2,0,5,12,0,2026-07-19 10:10:54.743919+00:00
ACC-02644,Manufacturing,North America,Closed Lost,79600.0,44,2,0.156,1,0,0.381,2.6,1,0,8,4,0,2026-07-19 10:10:54.743919+00:00
ACC-02645,Financial Services,North America,Qualification,312200.0,104,4,0.454,1,1,0.478,6.3,3,1,5,7,1,2026-07-19 10:10:54.743919+00:00
ACC-02646,Retail,EMEA,Qualification,63700.0,13,1,0.355,0,0,0.56,10.1,2,0,6,68,0,2026-07-19 10:10:54.743919+00:00
ACC-02647,Logistics,APAC,Prospecting,16800.0,97,5,0.323,0,0,0.358,0.3,4,1,2,9,0,2026-07-19 10:10:54.743919+00:00
ACC-02648,Retail,North America,Prospecting,81000.0,32,6,0.372,0,1,0.622,9.0,4,0,9,15,0,2026-07-19 10:10:54.743919+00:00
ACC-02649,Retail,APAC,Proposal,35300.0,25,3,0.079,0,0,0.671,3.9,3,0,1,6,0,2026-07-19 10:10:54.743919+00:00
ACC-02650,Retail,EMEA,Closed Won,178100.0,52,5,0.383,0,0,0.763,3.9,1,0,7,24,1,2026-07-19 10:10:54.743919+00:00
ACC-02651,Healthcare,North America,Qualification,249700.0,28,3,0.518,0,0,0.584,0.5,1,0,3,28,0,2026-07-19 10:10:54.743919+00:00
ACC-02652,Retail,North America,Prospecting,27800.0,67,11,0.219,1,1,0.507,2.6,1,1,1,13,0,2026-07-19 10:10:54.743919+00:00
ACC-02653,Retail,North America,Prospecting,42300.0,31,4,0.231,0,0,0.75,1.3,2,1,9,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02654,Financial Services,India,Qualification,244700.0,72,3,0.072,0,1,0.938,2.6,2,1,3,7,1,2026-07-19 10:10:54.743919+00:00
ACC-02655,Technology,India,Prospecting,35200.0,20,3,0.425,0,1,0.578,4.0,2,0,4,27,0,2026-07-19 10:10:54.743919+00:00
ACC-02656,Retail,India,Prospecting,26900.0,48,1,0.218,1,0,0.505,0.6,1,0,8,4,0,2026-07-19 10:10:54.743919+00:00
ACC-02657,Technology,EMEA,Proposal,24000.0,23,3,0.202,1,0,0.802,0.5,0,0,7,36,1,2026-07-19 10:10:54.743919+00:00
ACC-02658,Technology,EMEA,Prospecting,150600.0,49,6,0.127,1,0,0.914,1.3,0,0,1,29,0,2026-07-19 10:10:54.743919+00:00
ACC-02659,Healthcare,APAC,Qualification,143100.0,15,3,0.175,1,0,0.972,3.1,0,1,0,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02660,Manufacturing,EMEA,Negotiation,43400.0,15,3,0.279,0,1,0.454,3.4,0,0,0,51,1,2026-07-19 10:10:54.743919+00:00
ACC-02661,Retail,North America,Prospecting,99300.0,31,8,0.404,0,0,0.512,2.8,5,0,0,7,1,2026-07-19 10:10:54.743919+00:00
ACC-02662,Technology,EMEA,Proposal,617000.0,74,3,0.065,0,1,0.934,5.7,3,0,2,17,1,2026-07-19 10:10:54.743919+00:00
ACC-02663,Healthcare,India,Proposal,30700.0,13,3,0.269,1,0,0.489,4.0,0,1,5,18,1,2026-07-19 10:10:54.743919+00:00
ACC-02664,Manufacturing,APAC,Proposal,10000.0,82,4,0.458,0,0,0.542,2.1,0,1,7,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02665,Manufacturing,APAC,Qualification,170400.0,49,6,0.27,1,0,0.748,2.0,2,0,5,18,1,2026-07-19 10:10:54.743919+00:00
ACC-02666,Healthcare,North America,Qualification,86500.0,71,4,0.348,0,0,0.698,4.8,3,0,3,11,1,2026-07-19 10:10:54.743919+00:00
ACC-02667,Financial Services,EMEA,Negotiation,42100.0,41,3,0.311,0,0,0.914,6.5,0,0,2,26,1,2026-07-19 10:10:54.743919+00:00
ACC-02668,Manufacturing,EMEA,Negotiation,215900.0,44,2,0.343,1,1,0.728,5.7,1,0,5,10,0,2026-07-19 10:10:54.743919+00:00
ACC-02669,Technology,India,Qualification,270200.0,35,0,0.322,0,0,0.642,2.1,0,0,8,16,1,2026-07-19 10:10:54.743919+00:00
ACC-02670,Healthcare,APAC,Prospecting,10000.0,32,2,0.313,1,1,0.352,2.6,0,1,3,31,1,2026-07-19 10:10:54.743919+00:00
ACC-02671,Manufacturing,India,Prospecting,45100.0,60,5,0.318,0,0,0.983,4.6,2,0,2,11,1,2026-07-19 10:10:54.743919+00:00
ACC-02672,Retail,EMEA,Prospecting,1592800.0,20,4,0.134,1,0,0.596,2.6,1,0,4,18,0,2026-07-19 10:10:54.743919+00:00
ACC-02673,Technology,India,Proposal,198800.0,40,1,0.319,0,0,0.701,0.8,3,0,5,5,1,2026-07-19 10:10:54.743919+00:00
ACC-02674,Financial Services,APAC,Prospecting,222200.0,13,5,0.055,1,1,0.651,6.5,1,1,10,21,0,2026-07-19 10:10:54.743919+00:00
ACC-02675,Technology,APAC,Qualification,403300.0,16,6,0.341,0,0,0.817,2.0,1,0,6,22,1,2026-07-19 10:10:54.743919+00:00
ACC-02676,Healthcare,EMEA,Negotiation,100800.0,38,4,0.31,0,1,0.753,12.1,0,1,3,15,1,2026-07-19 10:10:54.743919+00:00
ACC-02677,Retail,EMEA,Prospecting,256800.0,26,3,0.135,0,1,0.54,2.4,1,0,1,15,0,2026-07-19 10:10:54.743919+00:00
ACC-02678,Financial Services,SEA,Negotiation,233700.0,35,1,0.035,0,0,0.664,1.5,0,0,10,6,0,2026-07-19 10:10:54.743919+00:00
ACC-02679,Financial Services,North America,Proposal,188500.0,22,4,0.25,0,0,0.878,0.7,1,0,7,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02680,Retail,North America,Prospecting,67100.0,56,5,0.243,0,0,0.743,1.3,1,1,10,8,0,2026-07-19 10:10:54.743919+00:00
ACC-02681,Healthcare,SEA,Proposal,121400.0,17,4,0.137,0,0,0.968,0.7,4,1,5,32,1,2026-07-19 10:10:54.743919+00:00
ACC-02682,Technology,APAC,Proposal,48700.0,99,3,0.253,1,1,0.828,7.6,1,0,10,8,1,2026-07-19 10:10:54.743919+00:00
ACC-02683,Financial Services,EMEA,Qualification,100200.0,80,4,0.378,1,0,0.64,2.8,3,0,8,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02684,Retail,APAC,Prospecting,24300.0,52,4,0.129,0,1,0.865,5.1,5,0,7,10,1,2026-07-19 10:10:54.743919+00:00
ACC-02685,Healthcare,North America,Qualification,38200.0,15,3,0.238,1,0,0.61,0.7,1,0,6,11,1,2026-07-19 10:10:54.743919+00:00
ACC-02686,Financial Services,India,Closed Won,70300.0,35,4,0.233,0,0,0.449,0.2,1,1,6,12,1,2026-07-19 10:10:54.743919+00:00
ACC-02687,Financial Services,EMEA,Proposal,31800.0,54,6,0.275,0,0,0.741,1.6,0,0,2,0,1,2026-07-19 10:10:54.743919+00:00
ACC-02688,Retail,APAC,Prospecting,53900.0,69,4,0.528,0,1,0.548,8.3,1,1,3,21,1,2026-07-19 10:10:54.743919+00:00
ACC-02689,Retail,APAC,Proposal,81100.0,68,3,0.195,1,1,0.317,0.4,2,0,1,6,0,2026-07-19 10:10:54.743919+00:00
