account_id,deal_size_log,days_in_stage,num_meetings,email_open_rate,champion_identified,competitor_present,product_fit_score,account_tenure_yrs,prev_purchases,exec_sponsor,nps_score,days_since_contact,meetings_per_day,engagement_score,stage_weight,industry_score,contact_lapsed,high_value_deal,champion_and_sponsor,converted
ACC-02027,13.281247408656547,63,2,0.288,0,0,0.67,9.2,2,0,6,5,0.03125,0.3464,3,0.8,0,1,0,1
ACC-02715,11.891368749982085,19,4,0.774,1,0,0.922,5.4,2,1,6,5,0.2,0.5722,1,0.75,0,0,1,1
ACC-02864,10.839600519357369,23,3,0.393,0,1,0.872,1.1,4,0,6,5,0.125,0.4179,2,0.6,0,0,0,0
ACC-02952,10.261196961231647,39,3,0.423,1,1,0.501,4.8,1,0,6,5,0.075,0.42689999999999995,4,0.6,0,0,0,1
ACC-03296,11.675902789388996,102,7,0.278,0,0,0.85,3.5,1,1,6,5,0.06796116504854369,0.5434000000000001,1,0.75,0,0,0,1
ACC-03788,12.013706813470414,58,5,0.163,1,1,0.791,5.1,1,1,6,5,0.0847457627118644,0.4289,1,0.55,0,0,1,1
ACC-04422,10.505094936455558,53,5,0.082,0,0,0.849,6.5,1,0,6,5,0.09259259259259259,0.4046,2,0.5,0,0,0,1
ACC-04833,9.686636660844938,51,8,0.376,1,1,0.976,2.8,1,0,6,5,0.15384615384615385,0.6128,4,0.6,0,0,0,1
ACC-04950,11.519911009143941,18,4,0.202,0,0,0.591,3.3,3,0,6,5,0.21052631578947367,0.4006,2,0.8,0,0,0,1
ACC-00078,10.328787967145063,55,3,0.406,1,1,0.458,8.6,4,0,6,6,0.05357142857142857,0.4218,2,0.75,0,0,0,1
ACC-00813,12.155836686703159,9,4,0.145,0,0,0.936,5.6,2,1,6,6,0.4,0.3835,1,0.75,0,0,0,1
ACC-01846,11.588969419043872,32,1,0.113,0,0,0.762,0.1,2,1,6,6,0.030303030303030304,0.2539,1,0.65,0,0,0,0
ACC-02350,10.457401400981889,18,5,0.059,1,0,0.503,4.1,1,0,6,6,0.2631578947368421,0.3977,1,0.75,0,0,0,1
ACC-03478,11.166214996056205,11,3,0.185,0,1,0.528,2.1,0,0,6,6,0.25,0.3555,3,0.6,0,0,0,1
ACC-04360,10.891186902297498,36,6,0.295,0,1,0.388,0.5,0,1,6,6,0.16216216216216217,0.5085,4,0.75,0,0,0,0
ACC-04777,10.857093336791094,112,4,0.139,1,1,0.866,2.1,1,0,6,6,0.035398230088495575,0.3817,1,0.75,0,0,0,0
ACC-04797,13.097047620699986,73,6,0.467,0,1,0.477,3.7,0,1,6,6,0.08108108108108109,0.5601,1,0.75,0,0,0,1
ACC-04799,12.492006941510096,42,6,0.491,1,0,0.872,4.9,3,0,6,6,0.13953488372093023,0.5672999999999999,2,0.75,0,0,0,1
ACC-04840,12.261985005589679,29,4,0.194,0,1,0.561,1.9,2,1,6,6,0.13333333333333333,0.3982,2,0.65,0,0,0,1
ACC-04894,12.282575248266141,52,3,0.253,1,0,0.665,6.3,0,0,6,6,0.05660377358490566,0.3759,4,0.65,0,0,0,1
ACC-00356,11.863589378812122,78,4,0.344,1,1,0.749,0.9,0,0,6,7,0.05063291139240506,0.4432,1,0.6,0,0,0,0
ACC-00913,14.228944497097059,77,5,0.315,1,0,0.906,2.0,1,0,6,7,0.0641025641025641,0.4745,1,0.6,0,1,0,1
ACC-01058,11.704380187145405,17,4,0.192,0,0,0.41,0.1,4,0,6,7,0.2222222222222222,0.3976,5,0.55,0,0,0,1
ACC-01432,11.953764151901414,14,4,0.28,1,1,0.65,0.1,0,0,6,7,0.26666666666666666,0.424,3,0.55,0,0,0,1
ACC-01544,11.31204474745499,22,3,0.27,1,0,0.467,0.6,0,0,6,7,0.13043478260869565,0.381,2,0.65,0,0,0,0
ACC-02022,13.256196474511476,23,7,0.734,0,0,0.375,1.1,0,0,6,7,0.2916666666666667,0.6801999999999999,3,0.6,0,1,0,1
ACC-02221,11.12285622984002,17,2,0.434,1,0,0.392,1.6,2,0,6,7,0.1111111111111111,0.3902,1,0.8,0,0,0,0
ACC-02827,9.210440366976517,30,4,0.275,0,0,0.405,3.6,0,0,6,7,0.12903225806451613,0.4225,4,0.8,0,0,0,1
ACC-02852,10.540090836284206,104,6,0.55,0,1,0.501,1.5,3,0,6,7,0.05714285714285714,0.585,2,0.65,0,0,0,0
ACC-03087,14.508658238524095,25,5,0.109,1,1,0.42,3.9,2,0,6,7,0.19230769230769232,0.4127,2,0.55,0,1,0,1
ACC-03173,10.440010162389305,67,8,0.567,0,0,0.411,1.3,4,0,6,7,0.11764705882352941,0.6700999999999999,2,0.75,0,0,0,1
ACC-03479,12.17510299851502,79,2,0.135,0,1,0.797,2.6,0,0,6,7,0.025,0.3005,2,0.55,0,0,0,0
ACC-03774,9.686636660844938,89,2,0.417,0,0,0.754,2.7,3,1,6,7,0.022222222222222223,0.3851,4,0.8,0,0,0,1
ACC-03885,13.409496799374956,70,4,0.288,0,0,0.581,5.7,2,0,6,7,0.056338028169014086,0.4264,1,0.8,0,1,0,1
ACC-04080,10.53212287826962,55,3,0.371,1,1,0.488,0.5,2,0,6,7,0.05357142857142857,0.4113,3,0.65,0,0,0,1
ACC-04489,11.70932249586873,31,3,0.319,0,1,0.579,8.1,1,1,6,7,0.09375,0.3957,1,0.8,0,0,0,1
ACC-04527,12.000283875037855,103,5,0.09,1,0,0.488,1.4,3,0,6,7,0.04807692307692308,0.40700000000000003,2,0.8,0,0,0,1
ACC-04885,10.214678610538817,139,4,0.08,0,0,0.547,4.9,3,1,6,7,0.02857142857142857,0.364,2,0.75,0,0,0,0
ACC-00430,10.650199196425806,85,3,0.307,1,1,0.799,0.3,3,1,6,8,0.03488372093023256,0.3921,4,0.75,0,0,1,1
ACC-00568,10.568775236216993,27,5,0.332,1,1,0.519,0.7,2,1,6,8,0.17857142857142858,0.4796,2,0.55,0,0,1,0
ACC-00748,9.510519035757246,85,4,0.06,0,0,0.949,4.3,2,0,6,8,0.046511627906976744,0.358,4,0.6,0,0,0,1
ACC-01126,9.6678285081515,20,5,0.359,0,0,0.347,4.7,0,0,6,8,0.23809523809523808,0.48769999999999997,3,0.6,0,0,0,0
ACC-01155,9.961803629358965,38,4,0.42,0,0,0.553,2.5,1,0,6,8,0.10256410256410256,0.466,4,0.6,0,0,0,0
ACC-01167,13.060277313201007,34,6,0.17,1,1,0.371,2.1,1,0,6,8,0.17142857142857143,0.471,1,0.8,0,0,0,1
ACC-01803,12.030534032473051,36,3,0.109,1,0,0.924,2.7,1,0,6,8,0.08108108108108109,0.3327,2,0.55,0,0,0,1
ACC-02336,11.124332223082254,101,4,0.219,0,0,0.894,0.9,1,1,6,8,0.0392156862745098,0.4057,1,0.55,0,0,0,1
ACC-02485,11.532737896139919,32,6,0.16,0,1,0.37,3.3,2,1,6,8,0.18181818181818182,0.46799999999999997,3,0.55,0,0,0,1
ACC-02996,12.890181604139126,13,5,0.106,0,1,0.595,4.0,2,0,6,8,0.35714285714285715,0.4118,0,0.8,0,0,0,1
ACC-03411,14.20809371555184,7,5,0.545,0,0,0.737,1.2,3,1,6,8,0.625,0.5435000000000001,1,0.55,0,1,0,1
ACC-03727,9.210440366976517,16,5,0.297,1,0,0.975,0.1,3,0,6,8,0.29411764705882354,0.4691,0,0.75,0,0,0,1
ACC-04166,12.264346270624157,12,4,0.126,1,0,0.378,4.1,1,0,6,8,0.3076923076923077,0.3778,2,0.55,0,0,0,1
ACC-04358,10.591647316585027,17,0,0.332,1,0,0.642,7.1,1,0,6,8,0.0,0.2796,2,0.6,0,0,0,0
ACC-04522,11.922389234432126,14,3,0.203,0,1,0.413,4.1,3,0,6,8,0.2,0.3609,0,0.6,0,0,0,0
ACC-04552,11.264476926102367,53,1,0.463,0,1,0.461,2.9,1,1,6,8,0.018518518518518517,0.3589,1,0.75,0,0,0,0
ACC-00407,10.465984899076615,69,2,0.513,1,1,0.928,1.9,1,0,6,9,0.02857142857142857,0.4139,1,0.55,0,0,0,0
ACC-00696,10.87049040995193,52,5,0.195,1,0,0.87,0.8,4,1,6,9,0.09433962264150944,0.4385,4,0.6,0,0,1,1
ACC-01015,10.488520429241627,38,3,0.243,1,1,0.603,11.0,0,0,6,9,0.07692307692307693,0.3729,5,0.8,0,0,0,1
ACC-01424,9.61587214452889,57,4,0.075,1,0,0.79,2.2,2,0,6,9,0.06896551724137931,0.3625,2,0.75,0,0,0,0
ACC-01759,12.364361892519216,13,3,0.392,1,0,0.924,0.8,1,1,6,9,0.21428571428571427,0.41759999999999997,5,0.75,0,0,1,1
ACC-02095,12.58314170846604,27,4,0.169,1,0,0.42,4.8,2,0,6,9,0.14285714285714285,0.3907,3,0.65,0,0,0,0
ACC-02583,10.474495347310453,45,5,0.363,1,0,0.658,0.3,1,1,6,9,0.10869565217391304,0.4889,4,0.55,0,0,1,1
ACC-02910,9.525224101853109,25,7,0.394,1,0,0.392,3.1,1,0,6,9,0.2692307692307692,0.5782,5,0.65,0,0,0,0
ACC-03331,11.089820688682373,55,2,0.162,1,0,0.476,2.8,0,0,6,9,0.03571428571428571,0.3086,1,0.6,0,0,0,0
ACC-03361,12.936999597739499,49,5,0.252,0,0,0.664,1.0,2,1,6,9,0.1,0.4556,1,0.8,0,0,0,0
ACC-03565,10.738589920723442,41,1,0.606,1,1,0.921,0.8,1,0,6,9,0.023809523809523808,0.4018,2,0.55,0,0,0,0
ACC-03624,12.813936954374158,53,6,0.064,1,1,0.833,2.7,1,1,6,9,0.1111111111111111,0.4392,3,0.8,0,0,1,1
ACC-03661,9.648659816955295,69,6,0.583,1,1,0.473,0.4,0,0,6,9,0.08571428571428572,0.5949,4,0.55,0,0,0,0
ACC-03939,13.311496681480536,58,2,0.327,1,1,0.691,2.4,1,1,6,9,0.03389830508474576,0.3581,2,0.75,0,1,1,1
ACC-04248,12.220966184120165,63,6,0.139,0,1,0.988,4.7,1,0,6,9,0.09375,0.4617,4,0.75,0,0,0,1
ACC-04364,12.382547979752006,31,4,0.194,1,1,0.438,0.6,0,0,6,9,0.125,0.3982,4,0.55,0,0,0,1
ACC-04382,10.936689829317784,40,5,0.446,1,0,0.61,6.4,1,0,6,9,0.12195121951219512,0.5138,3,0.75,0,0,0,1
ACC-04400,12.813119851828635,39,2,0.078,1,0,0.514,3.2,0,1,6,9,0.05,0.2834,1,0.75,0,0,1,1
ACC-04497,11.545402335602985,32,5,0.202,0,0,0.995,3.5,2,0,6,9,0.15151515151515152,0.4406,4,0.55,0,0,0,1
ACC-00575,12.408609326231229,35,3,0.484,0,0,0.3,0.6,4,0,6,10,0.08333333333333333,0.4452,5,0.8,0,0,0,0
ACC-01257,10.889323003601277,16,5,0.188,0,0,0.502,0.8,1,1,6,10,0.29411764705882354,0.4364,1,0.65,0,0,0,0
ACC-01260,10.993748398115178,43,4,0.428,0,0,0.791,0.1,0,0,6,10,0.09090909090909091,0.4684,1,0.6,0,0,0,0
ACC-01628,11.597275804538212,14,5,0.23,0,1,0.416,2.9,2,1,6,10,0.3333333333333333,0.449,2,0.6,0,0,0,1
ACC-01838,9.210440366976517,30,4,0.109,1,0,0.83,0.2,2,0,6,10,0.12903225806451613,0.37270000000000003,4,0.65,0,0,0,0
ACC-02215,10.465984899076615,47,5,0.2,0,1,0.333,1.1,1,1,6,10,0.10416666666666667,0.44,3,0.8,0,0,0,1
ACC-02540,12.935313057613287,9,5,0.407,1,0,0.438,2.6,0,1,6,10,0.5,0.5021,1,0.8,0,0,1,1
ACC-02966,11.322986972837104,20,3,0.205,1,0,0.437,3.6,2,0,6,10,0.14285714285714285,0.3615,1,0.8,0,0,0,1
ACC-03180,10.485731104959568,29,3,0.323,0,0,0.401,2.8,4,1,6,10,0.1,0.3969,2,0.6,0,0,0,1
ACC-03444,10.407318772389159,17,1,0.366,1,0,0.959,3.6,2,0,6,10,0.05555555555555555,0.3298,4,0.5,0,0,0,1
ACC-03702,10.87806606028079,14,0,0.18,1,0,0.907,15.0,2,0,6,10,0.0,0.23399999999999999,3,0.6,0,0,0,1
ACC-04763,13.273539924594742,20,2,0.136,0,1,0.928,5.9,0,0,6,10,0.09523809523809523,0.3008,1,0.8,0,1,0,0
ACC-04841,11.465844339561734,62,5,0.197,1,0,0.378,1.7,4,0,6,10,0.07936507936507936,0.4391,1,0.5,0,0,0,1
ACC-00028,12.02455676409265,33,2,0.295,1,1,0.702,5.5,1,1,6,11,0.058823529411764705,0.3485,5,0.55,0,0,1,1
ACC-00920,11.48247656671073,68,0,0.271,1,0,0.361,0.5,2,0,6,11,0.0,0.2613,1,0.75,0,0,0,1
ACC-01701,9.841665338892785,60,3,0.376,0,0,0.611,0.1,2,0,6,11,0.04918032786885246,0.4128,1,0.5,0,0,0,0
ACC-01711,10.43708198835482,27,3,0.105,0,1,0.575,5.3,1,0,6,11,0.10714285714285714,0.3315,4,0.75,0,0,0,1
ACC-01774,11.875490030985144,76,4,0.291,0,1,0.369,1.9,0,0,6,11,0.05194805194805195,0.4273,1,0.5,0,0,0,0
ACC-02685,10.5506169722625,15,3,0.238,1,0,0.61,0.7,1,0,6,11,0.1875,0.37139999999999995,2,0.65,0,0,0,1
ACC-03301,12.04179334395687,119,3,0.374,1,1,0.598,0.4,1,1,6,11,0.025,0.4122,2,0.55,0,0,1,0
ACC-03376,12.40942564947524,24,1,0.159,0,0,0.626,0.1,2,0,6,11,0.04,0.2677,3,0.8,0,0,0,1
ACC-03761,11.131679686740132,35,3,0.625,0,1,0.982,6.1,1,0,6,11,0.08333333333333333,0.4875,1,0.75,0,0,0,1
ACC-04056,10.83370091325064,21,7,0.455,1,0,0.825,2.2,2,0,6,11,0.3181818181818182,0.5965,4,0.75,0,0,0,1
ACC-04196,14.470385095810098,43,3,0.292,1,0,0.643,3.1,4,0,6,11,0.06818181818181818,0.3876,1,0.75,0,1,0,1
ACC-04281,11.579658451506333,71,7,0.252,0,0,0.944,1.3,0,0,6,11,0.09722222222222222,0.5356000000000001,5,0.75,0,0,0,0
ACC-04610,11.716690459057835,27,3,0.051,1,1,0.511,3.1,1,0,6,11,0.10714285714285714,0.3153,3,0.55,0,0,0,1
ACC-04650,11.302216779257382,77,6,0.424,0,0,0.861,1.6,2,0,6,11,0.07692307692307693,0.5471999999999999,2,0.75,0,0,0,1
ACC-04717,11.770671388994348,58,6,0.332,0,0,0.642,6.9,3,1,6,11,0.1016949152542373,0.5196000000000001,5,0.6,0,0,0,1
ACC-04965,11.88380602959621,22,3,0.179,1,1,0.558,0.0,0,0,6,11,0.13043478260869565,0.3537,2,0.55,0,0,0,0
ACC-00012,11.912379207638454,48,2,0.106,0,1,0.723,8.2,2,1,6,12,0.04081632653061224,0.2918,3,0.5,0,0,0,1
ACC-00196,12.134582014379962,45,6,0.267,0,0,0.713,0.0,2,0,6,12,0.13043478260869565,0.5001,5,0.65,0,0,0,1
ACC-00393,11.562677071567636,103,0,0.153,1,1,0.368,7.7,1,0,6,12,0.0,0.2259,3,0.55,0,0,0,1
ACC-00485,13.461974966811153,69,1,0.34,0,1,0.402,0.4,1,1,6,12,0.014285714285714285,0.322,1,0.6,0,1,0,1
ACC-00749,12.41064888623027,36,2,0.228,0,0,0.608,0.7,3,0,6,12,0.05405405405405406,0.3284,2,0.5,0,0,0,0
ACC-00933,12.20407565286699,60,5,0.344,1,0,0.671,2.3,0,0,6,12,0.08196721311475409,0.4832,1,0.5,0,0,0,0
ACC-01111,12.658424520193709,91,6,0.199,1,1,0.842,0.9,1,0,6,12,0.06521739130434782,0.47969999999999996,3,0.8,0,0,0,0
ACC-01161,10.505094936455558,55,2,0.444,0,0,0.679,0.1,0,0,6,12,0.03571428571428571,0.3932,1,0.8,0,0,0,1
ACC-01477,10.847412906506923,51,7,0.122,1,0,0.886,2.3,3,1,6,12,0.1346153846153846,0.49660000000000004,3,0.8,0,0,1,1
ACC-01831,13.965740131721738,32,3,0.243,1,1,0.493,0.3,1,1,6,12,0.09090909090909091,0.3729,2,0.5,0,1,1,1
ACC-02005,12.098493002763465,38,7,0.288,0,1,0.362,1.1,3,0,6,12,0.1794871794871795,0.5464,2,0.65,0,0,0,0
ACC-02074,10.21833478806055,43,4,0.123,1,0,0.41,1.9,2,0,6,12,0.09090909090909091,0.3769,0,0.8,0,0,0,0
ACC-02345,9.94755228369823,34,2,0.224,0,0,0.845,11.9,2,0,6,12,0.05714285714285714,0.3272,2,0.5,0,0,0,1
ACC-02566,12.941802669405789,37,6,0.416,0,1,0.839,7.1,0,0,6,12,0.15789473684210525,0.5448,4,0.65,0,0,0,1
ACC-02686,11.160541302448653,35,4,0.233,0,0,0.449,0.2,1,1,6,12,0.1111111111111111,0.4099,5,0.75,0,0,0,1
ACC-03792,12.56863373209213,22,5,0.403,1,0,0.41,2.5,0,0,6,12,0.21739130434782608,0.5009,1,0.75,0,0,0,0
ACC-03900,10.480129006333248,64,4,0.512,0,0,0.88,2.9,0,0,6,12,0.06153846153846154,0.4936,1,0.8,0,0,0,0
ACC-04587,14.021223881615553,21,3,0.19,1,0,0.746,1.5,1,0,6,12,0.13636363636363635,0.357,0,0.55,0,1,0,0
ACC-00812,12.525257018755655,123,5,0.526,0,0,0.522,3.1,3,0,6,13,0.04032258064516129,0.5378000000000001,4,0.8,0,0,0,1
ACC-01076,11.38054769238444,37,3,0.228,1,0,0.77,9.7,1,1,6,13,0.07894736842105263,0.3684,2,0.55,0,0,1,1
ACC-01154,10.445840912706414,109,6,0.302,0,0,0.613,3.5,2,0,6,13,0.05454545454545454,0.5105999999999999,2,0.6,0,0,0,0
ACC-01564,10.742918838113225,49,3,0.354,1,1,0.803,5.1,3,1,6,13,0.06,0.4062,2,0.65,0,0,1,1
ACC-02216,10.795506083434564,68,7,0.402,0,1,0.343,0.6,4,0,6,13,0.10144927536231885,0.5806,2,0.65,0,0,0,0
ACC-02288,10.911463720944793,60,7,0.434,0,1,0.667,0.2,0,0,6,13,0.11475409836065574,0.5902000000000001,1,0.65,0,0,0,0
ACC-02527,12.167856627501678,70,3,0.215,1,1,0.358,1.7,3,0,6,13,0.04225352112676056,0.3645,1,0.65,0,0,0,0
ACC-02571,13.241036683319184,87,3,0.369,1,0,0.543,0.9,0,0,6,13,0.03409090909090909,0.41069999999999995,0,0.55,0,1,0,1
ACC-03147,13.052801058098455,25,2,0.058,1,1,0.601,1.4,2,1,6,13,0.07692307692307693,0.2774,0,0.8,0,0,1,1
ACC-03767,10.70101727068921,12,7,0.433,0,0,0.496,2.4,3,1,6,13,0.5384615384615384,0.5899000000000001,1,0.6,0,0,0,1
ACC-00093,12.189440088248315,44,4,0.311,0,0,0.45,2.5,0,0,6,14,0.08888888888888889,0.43329999999999996,2,0.8,0,0,0,1
ACC-00589,13.314471885369084,35,5,0.281,0,0,0.63,2.5,2,0,6,14,0.1388888888888889,0.4643,4,0.75,0,1,0,1
ACC-00659,10.225607282932941,44,4,0.326,0,1,0.522,5.1,3,1,6,14,0.08888888888888889,0.4378,2,0.6,0,0,0,0
ACC-00857,12.325192564936895,34,6,0.333,1,0,0.693,9.9,1,0,6,14,0.17142857142857143,0.5199,3,0.75,0,0,0,1
ACC-00939,11.719947764402807,53,6,0.341,1,0,0.835,1.3,0,1,6,14,0.1111111111111111,0.5223,1,0.75,0,0,1,1
ACC-01062,11.513934955263402,81,7,0.401,1,1,0.363,12.7,1,1,6,14,0.08536585365853659,0.5803,1,0.5,0,0,1,1
ACC-01144,11.789048488275174,48,3,0.13,0,1,0.363,6.1,2,0,6,14,0.061224489795918366,0.33899999999999997,4,0.6,0,0,0,0
ACC-01173,13.351411064953632,41,1,0.059,0,0,0.324,0.1,2,1,6,14,0.023809523809523808,0.2377,0,0.6,0,1,0,1
ACC-01727,10.87049040995193,25,3,0.319,1,0,0.833,0.6,0,1,6,14,0.11538461538461539,0.3957,1,0.55,0,0,1,0
ACC-01786,10.518700218288165,62,5,0.058,0,0,0.76,0.5,1,1,6,14,0.07936507936507936,0.3974,5,0.8,0,0,0,1
ACC-01889,11.121378054821049,31,7,0.295,0,0,0.977,0.4,0,0,6,14,0.21875,0.5485,3,0.8,0,0,0,1
ACC-02255,10.638280388314705,31,1,0.193,0,1,0.409,1.9,0,0,6,14,0.03125,0.2779,4,0.8,0,0,0,0
ACC-02328,10.911463720944793,56,3,0.459,1,0,0.823,6.0,1,1,6,14,0.05263157894736842,0.4377,1,0.75,0,0,1,1
ACC-02447,9.841665338892785,61,4,0.222,1,1,0.72,0.9,1,1,6,14,0.06451612903225806,0.40659999999999996,2,0.65,0,0,1,1
ACC-02478,9.76428295481558,46,3,0.145,1,0,0.724,0.3,3,1,6,14,0.06382978723404255,0.34349999999999997,2,0.8,0,0,1,1
ACC-02487,11.055656405795794,15,3,0.226,0,0,0.873,0.8,1,1,6,14,0.1875,0.3678,2,0.55,0,0,0,1
ACC-03029,12.023957067521133,24,5,0.063,1,0,0.671,1.0,3,0,6,14,0.2,0.39890000000000003,1,0.6,0,0,0,0
ACC-03405,11.534696741439683,35,6,0.294,1,1,0.605,1.0,0,1,6,14,0.16666666666666666,0.5082,1,0.8,0,0,1,1
ACC-03519,10.9525769086256,65,7,0.398,0,0,0.519,1.9,1,0,6,14,0.10606060606060606,0.5794,1,0.75,0,0,0,1
ACC-03929,11.353941456740479,109,5,0.362,1,0,0.628,2.7,2,0,6,14,0.045454545454545456,0.4886,4,0.6,0,0,0,1
ACC-03996,12.444699706243501,18,5,0.374,1,1,0.795,0.2,3,1,6,14,0.2631578947368421,0.4922,2,0.55,0,0,1,1
ACC-04162,10.034559673629849,45,4,0.228,0,1,0.588,1.9,1,1,6,14,0.08695652173913043,0.4084,1,0.75,0,0,0,1
ACC-04182,12.465744828056149,58,3,0.145,0,1,0.981,1.1,0,1,6,14,0.05084745762711865,0.34349999999999997,2,0.6,0,0,0,1
ACC-04468,12.738173341424954,31,5,0.136,0,0,0.319,7.0,4,0,6,14,0.15625,0.4208,5,0.75,0,0,0,0
ACC-04695,11.597275804538212,16,4,0.475,0,1,0.997,0.9,1,1,6,14,0.23529411764705882,0.4825,1,0.55,0,0,0,0
ACC-04873,12.78184576929048,44,4,0.231,1,0,0.785,1.1,7,0,6,14,0.08888888888888889,0.4093,2,0.75,0,0,0,1
ACC-04962,12.961022577169068,86,4,0.181,0,0,0.482,3.1,1,0,6,14,0.04597701149425287,0.3943,4,0.65,0,0,0,1
ACC-00268,11.125806040978839,34,4,0.243,0,1,0.605,12.8,1,0,6,15,0.11428571428571428,0.4129,2,0.8,0,0,0,1
ACC-00423,12.04355959836804,50,3,0.154,1,0,0.93,7.7,2,1,6,15,0.058823529411764705,0.34619999999999995,3,0.75,0,0,1,1
ACC-01110,9.908524844053396,30,2,0.523,1,1,0.702,2.7,2,0,6,15,0.06451612903225806,0.4169,3,0.75,0,0,0,1
ACC-01248,12.052344376474922,21,3,0.264,1,0,0.77,0.5,3,0,6,15,0.13636363636363635,0.3792,2,0.75,0,0,0,1
ACC-01620,13.113324650913615,24,5,0.294,1,1,0.905,1.4,0,0,6,15,0.2,0.4682,1,0.8,0,0,0,0
ACC-01876,9.711176264112805,38,6,0.295,0,0,0.861,2.4,0,0,6,15,0.15384615384615385,0.5085,5,0.6,0,0,0,1
ACC-02209,10.874285408908944,58,10,0.429,0,1,0.799,1.1,3,0,6,15,0.1694915254237288,0.7086999999999999,2,0.65,0,0,0,0
ACC-02281,13.682894175161982,52,4,0.107,1,1,0.743,4.6,2,0,6,15,0.07547169811320754,0.3721,2,0.65,0,1,0,0
ACC-02374,11.274680966120778,38,4,0.142,0,0,0.346,3.9,1,1,6,15,0.10256410256410256,0.3826,1,0.55,0,0,0,0
ACC-02454,11.83065893676428,36,5,0.248,1,1,0.488,1.0,1,1,6,15,0.13513513513513514,0.45439999999999997,4,0.65,0,0,1,1
ACC-02621,11.438212694578302,35,2,0.106,0,1,0.678,0.9,3,0,6,15,0.05555555555555555,0.2918,3,0.8,0,0,0,1
ACC-02727,13.479059721114085,51,8,0.659,1,0,0.37,5.3,1,0,6,15,0.15384615384615385,0.6977,4,0.75,0,1,0,1
ACC-02825,12.995667994503354,69,8,0.55,0,0,0.532,3.2,2,1,6,15,0.11428571428571428,0.665,5,0.65,0,0,0,0
ACC-02969,12.300932724054114,22,5,0.335,1,0,0.79,0.5,1,0,6,15,0.21739130434782608,0.4805,3,0.5,0,0,0,1
ACC-03688,9.862717639992917,65,2,0.158,1,1,0.468,2.5,3,0,6,15,0.030303030303030304,0.3074,0,0.55,0,0,0,0
ACC-03697,9.210440366976517,23,4,0.369,0,0,0.795,3.4,1,1,6,15,0.16666666666666666,0.4507,0,0.5,0,0,0,1
ACC-04647,12.250094315624496,6,1,0.1,0,0,0.379,2.3,3,1,6,15,0.14285714285714285,0.25,5,0.6,0,0,0,0
ACC-00522,11.445727410406752,54,1,0.156,0,0,0.957,5.8,1,0,6,16,0.01818181818181818,0.2668,3,0.55,0,0,0,0
ACC-00576,12.32785212918379,27,0,0.239,0,1,0.522,0.9,2,1,6,16,0.0,0.2517,5,0.5,0,0,0,0
ACC-00751,13.371098259292115,18,5,0.381,0,1,0.47,1.3,2,0,6,16,0.2631578947368421,0.4943,2,0.75,0,1,0,0
ACC-01044,10.142543822310387,22,2,0.24,0,0,0.601,2.4,4,1,6,16,0.08695652173913043,0.33199999999999996,3,0.6,0,0,0,1
ACC-01212,10.74507628970625,38,9,0.324,0,0,0.924,0.8,1,1,6,16,0.23076923076923078,0.6372,3,0.55,0,0,0,1
ACC-01438,11.700242855114809,58,3,0.141,0,0,0.88,1.5,1,0,6,16,0.05084745762711865,0.3423,5,0.8,0,0,0,0
ACC-01750,11.326607934898927,18,5,0.174,1,0,0.482,0.1,3,1,6,16,0.2631578947368421,0.4322,1,0.75,0,0,1,1
ACC-02099,14.077875591662238,33,2,0.219,0,1,0.813,1.5,1,1,6,16,0.058823529411764705,0.3257,3,0.8,0,1,0,1
ACC-02874,9.76428295481558,15,3,0.409,1,0,0.918,0.6,2,0,6,16,0.1875,0.42269999999999996,1,0.55,0,0,0,1
ACC-02980,10.70551155928146,44,5,0.471,1,0,0.875,1.4,4,0,6,16,0.1111111111111111,0.5213,3,0.5,0,0,0,1
ACC-03151,10.348205424565993,83,4,0.748,1,0,0.964,6.9,4,0,6,16,0.047619047619047616,0.5644,1,0.6,0,0,0,1
ACC-03201,11.612779849672751,35,6,0.088,0,1,0.403,4.2,0,1,6,16,0.16666666666666666,0.44639999999999996,1,0.6,0,0,0,1
ACC-04274,12.134044816071038,53,11,0.301,1,0,0.569,0.9,1,0,6,16,0.2037037037037037,0.7102999999999999,2,0.55,0,0,0,0
ACC-04612,9.76428295481558,37,5,0.077,0,0,0.912,0.8,0,0,6,16,0.13157894736842105,0.4031,4,0.75,0,0,0,1
ACC-04755,11.574970254341755,17,5,0.102,0,1,0.332,2.0,1,0,6,16,0.2777777777777778,0.41059999999999997,2,0.8,0,0,0,0
ACC-01114,13.087152693326571,23,7,0.277,1,0,0.749,1.3,2,0,6,17,0.2916666666666667,0.5431,2,0.6,0,0,0,1
ACC-01783,10.9525769086256,31,4,0.634,0,1,0.633,2.2,0,0,6,17,0.125,0.5302,3,0.55,0,0,0,1
ACC-02057,12.417147664184915,65,3,0.191,0,0,0.861,1.0,0,1,6,17,0.045454545454545456,0.35729999999999995,4,0.55,0,0,0,0
ACC-02080,9.210440366976517,19,5,0.248,1,1,0.453,1.8,1,0,6,17,0.25,0.45439999999999997,4,0.8,0,0,0,0
ACC-02414,11.578722568760277,30,2,0.16,0,0,0.999,9.2,0,0,6,17,0.06451612903225806,0.308,0,0.75,0,0,0,1
ACC-03103,9.510519035757246,41,4,0.271,1,1,0.478,4.5,0,0,6,17,0.09523809523809523,0.4213,1,0.5,0,0,0,0
